2022-02-22 09:47:08,942 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:43)     - 1086388092
2022-02-22 09:47:08,942 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:44)     - 1086388037
2022-02-22 09:47:17,424 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:37)     - cal01:java.util.GregorianCalendar[time=1645490837370,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=47,SECOND=17,MILLISECOND=370,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:47:17,427 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:38)     - cal02:java.util.GregorianCalendar[time=1645490837380,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=47,SECOND=17,MILLISECOND=380,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:47:17,427 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:41)     - cal01:495053715
2022-02-22 09:47:17,427 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:42)     - cal02:1922154895
2022-02-22 09:47:17,427 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:43)     - 1086330462
2022-02-22 09:47:17,427 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:44)     - 1086330528
2022-02-22 09:47:39,352 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:37)     - cal01:java.util.GregorianCalendar[time=1645490859295,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=47,SECOND=39,MILLISECOND=295,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:47:39,354 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:38)     - cal02:java.util.GregorianCalendar[time=1645490859308,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=47,SECOND=39,MILLISECOND=308,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:47:39,355 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:41)     - cal01:495053715
2022-02-22 09:47:39,355 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:42)     - cal02:1922154895
2022-02-22 09:47:39,355 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:43)     - 1086352443
2022-02-22 09:47:39,355 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:44)     - 1086352392
2022-02-22 10:04:26,404 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:34)     - 2022
2022-02-22 10:06:20,423 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:36)     - 이 해의 연도: 2022
2022-02-22 10:06:20,425 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:37)     - 월(0~11): 1
2022-02-22 10:06:36,099 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:36)     - 이 해의 연도: 2022
2022-02-22 10:06:36,100 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:37)     - 월(0~11): 2
2022-02-22 10:08:12,699 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:08:12,700 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:08:12,700 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:09:27,992 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:09:27,993 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:09:27,993 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:09:27,993 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - =================================
2022-02-22 10:09:27,993 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 2022년2월22일
2022-02-22 10:12:32,219 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:12:32,221 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:12:32,221 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:12:32,221 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - =================================
2022-02-22 10:12:32,221 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 2022년2월22일
2022-02-22 10:12:32,221 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:46)     - 요일:1(일요일)~7(토요일): 3
2022-02-22 10:14:08,595 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:14:08,596 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:14:08,596 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:14:08,596 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - =================================
2022-02-22 10:14:08,596 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 2022년2월22일
2022-02-22 10:14:08,597 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:46)     - 요일:1(일요일)~7(토요일): 3
2022-02-22 10:14:08,597 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:50)     - 0
2022-02-22 10:15:12,659 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:15:12,661 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:15:12,661 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:15:12,661 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - =================================
2022-02-22 10:15:12,661 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 2022년2월22일
2022-02-22 10:15:12,661 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:46)     - 요일:1(일요일)~7(토요일): 3
2022-02-22 10:15:12,661 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:51)     - 오전:0,오후1: 0
2022-02-22 10:20:25,478 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:20:25,480 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:20:25,480 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:20:25,480 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - =================================
2022-02-22 10:20:25,480 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 2022년2월22일
2022-02-22 10:20:25,480 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:46)     - 요일:1(일요일)~7(토요일): 3
2022-02-22 10:20:25,480 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:50)     - 오전:0,오후1: 0
2022-02-22 10:20:25,480 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - 시간(0~11): 10
2022-02-22 10:20:25,481 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:55)     - 시간(0~23): 10
2022-02-22 10:20:25,481 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:57)     - 분(0~59): 20
2022-02-22 10:20:25,481 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:59)     - 초(0~59): 25
2022-02-22 10:21:37,190 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:21:37,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:21:37,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:21:37,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - =================================
2022-02-22 10:21:37,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 2022년2월22일
2022-02-22 10:21:37,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:46)     - 요일:1(일요일)~7(토요일): 3
2022-02-22 10:21:37,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:50)     - 오전:0,오후1: 0
2022-02-22 10:21:37,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - 시간(0~11): 10
2022-02-22 10:21:37,193 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:55)     - 시간(0~23): 10
2022-02-22 10:21:37,193 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:57)     - 분(0~59): 21
2022-02-22 10:21:37,193 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:59)     - 초(0~59): 37
2022-02-22 10:21:37,193 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 1000분의 1초(ms): 142
2022-02-22 10:25:09,287 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:25:09,288 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:25:09,288 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:25:09,288 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - =================================
2022-02-22 10:25:09,288 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 2022년2월22일
2022-02-22 10:25:09,288 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:46)     - 요일:1(일요일)~7(토요일): 3
2022-02-22 10:25:09,289 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:50)     - 오전:0,오후1: 0
2022-02-22 10:25:09,289 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - 시간(0~11): 10
2022-02-22 10:25:09,290 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:55)     - 시간(0~23): 10
2022-02-22 10:25:09,290 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:57)     - 분(0~59): 25
2022-02-22 10:25:09,290 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:59)     - 초(0~59): 9
2022-02-22 10:25:09,290 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 1000분의 1초(ms): 239
2022-02-22 10:25:09,290 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:63)     - 10:25:9
2022-02-22 10:25:31,808 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:38)     - 이 해의 연도: 2022
2022-02-22 10:25:31,810 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:39)     - 월(0~11): 2
2022-02-22 10:25:31,810 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 일: 22
2022-02-22 10:25:31,810 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - =================================
2022-02-22 10:25:31,810 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 2022년2월22일
2022-02-22 10:25:31,810 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:46)     - 요일:1(일요일)~7(토요일): 3
2022-02-22 10:25:31,810 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:50)     - 오전:0,오후1: 0
2022-02-22 10:25:31,810 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - 시간(0~11): 10
2022-02-22 10:25:31,811 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:55)     - 시간(0~23): 10
2022-02-22 10:25:31,811 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:57)     - 분(0~59): 25
2022-02-22 10:25:31,811 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:59)     - 초(0~59): 31
2022-02-22 10:25:31,811 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 1000분의 1초(ms): 760
2022-02-22 10:25:31,811 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:63)     - 10:25:31
2022-02-22 10:45:04,831 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:40)     - data02은2022년7월12일
2022-02-22 10:46:56,378 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:40)     - data02은2022년7월12일
요일: 3
2022-02-22 10:47:38,693 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:40)     - data02은2022년7월12일
요일: 화
2022-02-22 10:48:51,787 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:41)     - data02은2022년7월12일
요일: 화
2022-02-22 10:48:51,789 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:44)     - data01은2022년2월22일
2022-02-22 10:49:36,576 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:41)     - data02은2022년7월12일
요일: 화
2022-02-22 10:49:36,577 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:44)     - data01은2022년2월22일
요일: 화
2022-02-22 11:04:52,258 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:41)     - data02은2022년7월12일
요일: 화
2022-02-22 11:04:52,259 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:45)     - data01은2022년2월22일
요일: 화
2022-02-22 11:04:52,259 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:51)     - 오늘부터 수료일까지: 12096000초가 남았습니다.
2022-02-22 11:06:51,483 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:41)     - data02은2022년7월12일
요일: 화
2022-02-22 11:06:51,484 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:45)     - data01은2022년2월22일
요일: 화
2022-02-22 11:06:51,484 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:51)     - 오늘부터 수료일까지: 12096000초가 남았습니다.
2022-02-22 11:07:04,986 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:41)     - data02은2022년7월12일
요일: 화
2022-02-22 11:07:04,988 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:45)     - data01은2022년2월22일
요일: 화
2022-02-22 11:07:04,988 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:51)     - 오늘부터 수료일까지: 12096000초가 남았습니다.
2022-02-22 11:08:19,813 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:41)     - data02은2022년7월12일
요일: 화
2022-02-22 11:08:19,814 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:45)     - data01은2022년2월22일
요일: 화
2022-02-22 11:08:19,814 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:51)     - 오늘부터 수료일까지: 12096000초가 남았습니다.
